x,cortante,momento,pendiente,deflexion
1.8857381150959132,64002.214285714,197437.1847372805,0.12516522915824668,-0.5583545983406408
1.8915763135946622,63750.214285714,197810.10675562912,0.12585199467724326,-0.5596080570843223
1.8974145120934112,63498.214285714,198181.55754795606,0.1265400535879737,-0.5608575025790429
1.9032527105921602,63246.214285714,198551.53711426133,0.12722940077775377,-0.5621029272886494
1.909090909090909,62994.214285714,198920.0454545449,0.12792003113389916,-0.5633443237068375
1.914929107589658,62742.214285714,199287.08256880677,0.12861193954372568,-0.5645816843571516
1.920767306088407,62490.214285714,199652.64845704698,0.12930512089454904,-0.5658150017929849
1.926605504587156,62238.214285714,200016.7431192655,0.12999957007368498,-0.56704426859758
1.9324437030859047,61986.21428571401,200379.36655546233,0.13069528196844923,-0.5682694773840278
1.9382819015846537,61734.214285714,200740.51876563748,0.13139225146615757,-0.569490620795268
1.9441201000834027,61482.214285714,201100.19974979095,0.13209047345412572,-0.5707076915040897
1.9499582985821518,61230.214285714,201458.4095079227,0.13278994281966944,-0.5719206822131305
1.9557964970809008,60978.214285714,201815.1480400328,0.13349065445010444,-0.5731295856548771
1.9616346955796495,60726.21428571401,202170.41534612118,0.13419260323274648,-0.5743343945916647
1.9674728940783985,60474.214285714,202524.21142618792,0.13489578405491132,-0.5755351018156776
1.9733110925771475,60222.214285714,202876.53628023295,0.1356001918039147,-0.5767317001489488
1.9791492910758965,59970.214285714,203227.3899082563,0.13630582136707234,-0.5779241824433607
1.9849874895746455,59718.214285714,203576.77231025798,0.1370126676317,-0.579112541580644
1.9908256880733943,59466.214285714,203924.68348623795,0.1377207254851134,-0.5802967704723782
1.9966638865721433,59214.214285714,204271.12343619624,0.13842998981462834,-0.5814768620599922
2.0025020850708923,58962.214285714,204616.09216013286,0.13914045550756052,-0.5826528093147633
2.008340283569641,58710.21428571401,204959.58965804777,0.13985211745122567,-0.5838246052378179
2.0141784820683903,58458.214285714,205301.61592994104,0.14056497053293962,-0.5849922428601314
2.020016680567139,58206.214285714,205642.1709758126,0.141279009640018,-0.5861557152425274
2.0258548790658883,57954.214285714,205981.25479566248,0.14199422965977665,-0.5873150154756792
2.031693077564637,57702.214285714,206318.86738949065,0.1427106254795312,-0.5884701366801085
2.037531276063386,57450.21428571401,206655.00875729715,0.14342819198659745,-0.5896210720061859
2.043369474562135,57198.214285714,206989.67889908198,0.14414692406829122,-0.5907678146341309
